2019,2019,ND,%,77.1,72.4,81.2,ALC1_2,CRDPREV,-100.11842104899966,47.47531977900047,NH_B_WHITE
2012,2012,MA,%,77.2,72.5,81.2,ALC1_2,CRDPREV,-72.08269067499964,42.27687047000046,NH_B_WHITE
2013,2013,RI,%,76.5,72.8,79.9,ALC1_2,CRDPREV,-71.52247031399963,41.70828019300046,NH_B_WHITE
2016,2016,MA,%,77.7,72.8,81.9,ALC1_2,CRDPREV,-72.08269067499964,42.27687047000046,NH_B_WHITE
2019,2019,OK,%,1.3,0.2,9.8,ALC2_1,CRDPREV,-97.52107021399968,35.47203135600046,NH_B_BLACK
2019,2019,PA,%,4.4,1.0,17.6,ALC2_1,CRDPREV,-77.86070029399963,40.79373015200048,NH_B_ASIAN
2017,2017,CT,%,5.6,2.0,14.3,ALC2_1,CRDPREV,-72.64984095199964,41.56266102000046,NH_B_BLACK
2017,2017,IL,%,4.1,2.3,7.4,ALC2_1,CRDPREV,-88.99771017799969,40.48501028300046,NH_B_BLACK
2017,2017,UT,%,4.0,2.8,5.7,ALC2_1,CRDPREV,-111.58713063499971,39.360700171000474,B_F_ALL
2017,2017,LA,%,6.3,3.7,10.3,ALC2_1,CRDPREV,-92.44568007099969,31.31266064400046,NH_B_BLACK
2019,2019,CA,%,7.1,5.7,8.9,ALC2_1,CRDPREV,-120.99999953799971,37.63864012300047,B_B_ALL
2019,2019,NY,%,7.6,5.9,9.7,ALC2_1,CRDPREV,-75.54397042699964,42.82700103200045,NH_B_BLACK
2017,2017,LA,%,11.1,7.0,17.1,ALC2_1,CRDPREV,-92.44568007099969,31.31266064400046,B_M_ALL
2017,2017,SC,%,10.1,7.6,13.2,ALC2_1,CRDPREV,-81.04537120699968,33.998821303000454,B_F_ALL
2019,2019,MS,%,10.8,7.8,14.9,ALC2_1,CRDPREV,-89.53803082499968,32.745510099000455,B_M_ALL
2019,2019,RI,%,12.2,8.5,17.1,ALC2_1,CRDPREV,-71.52247031399963,41.70828019300046,NH_B_WHITE
